Lat,Long,Confirmed
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,27
35.90775700000001,127.766922,28
4.210483999999999,101.97576600000001,18
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,47
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,18
15.870032,100.992541,33
23.424076,53.847818000000004,8
55.3781,-3.4360000000000004,15
40.0,-100.0,12
14.058323999999999,108.277199,15
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,4
51.2538,-85.3232,3
31.8257,117.2264,889
40.1824,116.4142,352
30.0572,107.874,518
26.0789,117.9874,272
35.7518,104.2861,87
23.3417,113.4244,1219
23.8298,108.7881,222
26.8154,106.8748,133
19.1959,109.7453,157
39.549,116.1306,251
47.861999999999995,127.7615,378
37.8957,114.9042,1135
22.3,114.2,50
30.9756,112.2707,34874
27.6104,111.7088,946
44.0935,113.9448,60
32.9711,119.455,543
27.614,115.7221,844
43.6661,126.1923,83
41.2956,122.6085,116
22.1667,113.55,10
37.2692,106.1655,58
35.7452,95.9956,18
35.1917,108.8701,225
36.3427,118.1498,497
31.201999999999998,121.4491,311
37.5777,112.2922,126
30.6171,102.7103,436
39.3054,117.323,112
31.6927,88.0924,1
41.1129,85.2401,59
24.974,101.48700000000001,154
29.1832,120.0934,1131
61.92411,25.748151,1
46.2276,2.2137,11
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,28
35.90775700000001,127.766922,28
4.210483999999999,101.97576600000001,18
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,50
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,18
15.870032,100.992541,33
23.424076,53.847818000000004,8
55.3781,-3.4360000000000004,16
40.0,-100.0,12
14.058323999999999,108.277199,15
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,4
51.2538,-85.3232,3
31.8257,117.2264,910
40.1824,116.4142,366
30.0572,107.874,529
26.0789,117.9874,279
35.7518,104.2861,90
23.3417,113.4244,1241
23.8298,108.7881,222
26.8154,106.8748,135
19.1959,109.7453,157
39.549,116.1306,265
47.861999999999995,127.7615,395
37.8957,114.9042,1169
22.3,114.2,53
30.9756,112.2707,48206
27.6104,111.7088,968
44.0935,113.9448,61
32.9711,119.455,570
27.614,115.7221,872
43.6661,126.1923,84
41.2956,122.6085,117
22.1667,113.55,10
37.2692,106.1655,64
35.7452,95.9956,18
35.1917,108.8701,229
36.3427,118.1498,509
31.201999999999998,121.4491,315
37.5777,112.2922,126
30.6171,102.7103,451
39.3054,117.323,119
31.6927,88.0924,1
41.1129,85.2401,63
24.974,101.48700000000001,156
29.1832,120.0934,1145
61.92411,25.748151,1
46.2276,2.2137,11
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,33
35.90775700000001,127.766922,28
4.210483999999999,101.97576600000001,19
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,58
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,18
15.870032,100.992541,33
23.424076,53.847818000000004,8
55.3781,-3.4360000000000004,17
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,4
51.2538,-85.3232,3
31.8257,117.2264,934
40.1824,116.4142,372
30.0572,107.874,537
26.0789,117.9874,281
35.7518,104.2861,90
23.3417,113.4244,1261
23.8298,108.7881,226
26.8154,106.8748,140
19.1959,109.7453,159
39.549,116.1306,283
47.861999999999995,127.7615,419
37.8957,114.9042,1184
22.3,114.2,56
30.9756,112.2707,54406
27.6104,111.7088,988
44.0935,113.9448,65
32.9711,119.455,593
27.614,115.7221,900
43.6661,126.1923,86
41.2956,122.6085,119
22.1667,113.55,10
37.2692,106.1655,67
35.7452,95.9956,18
35.1917,108.8701,230
36.3427,118.1498,523
31.201999999999998,121.4491,318
37.5777,112.2922,127
30.6171,102.7103,463
39.3054,117.323,120
31.6927,88.0924,1
41.1129,85.2401,65
24.974,101.48700000000001,162
29.1832,120.0934,1155
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,11
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,43
35.90775700000001,127.766922,28
4.210483999999999,101.97576600000001,19
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,67
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,18
15.870032,100.992541,33
23.424076,53.847818000000004,8
55.3781,-3.4360000000000004,18
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,4
51.2538,-85.3232,3
31.8257,117.2264,950
40.1824,116.4142,375
30.0572,107.874,544
26.0789,117.9874,285
35.7518,104.2861,90
23.3417,113.4244,1294
23.8298,108.7881,235
26.8154,106.8748,143
19.1959,109.7453,162
39.549,116.1306,291
47.861999999999995,127.7615,425
37.8957,114.9042,1212
22.3,114.2,56
30.9756,112.2707,56249
27.6104,111.7088,1001
44.0935,113.9448,68
32.9711,119.455,604
27.614,115.7221,913
43.6661,126.1923,88
41.2956,122.6085,119
22.1667,113.55,10
37.2692,106.1655,70
35.7452,95.9956,18
35.1917,108.8701,232
36.3427,118.1498,532
31.201999999999998,121.4491,326
37.5777,112.2922,128
30.6171,102.7103,470
39.3054,117.323,122
31.6927,88.0924,1
41.1129,85.2401,70
24.974,101.48700000000001,168
29.1832,120.0934,1162
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,54
35.90775700000001,127.766922,28
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,72
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,18
15.870032,100.992541,33
23.424076,53.847818000000004,8
55.3781,-3.4360000000000004,18
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,4
51.2538,-85.3232,3
31.8257,117.2264,962
40.1824,116.4142,380
30.0572,107.874,551
26.0789,117.9874,287
35.7518,104.2861,90
23.3417,113.4244,1316
23.8298,108.7881,237
26.8154,106.8748,144
19.1959,109.7453,162
39.549,116.1306,300
47.861999999999995,127.7615,445
37.8957,114.9042,1231
22.3,114.2,57
30.9756,112.2707,58182
27.6104,111.7088,1004
44.0935,113.9448,70
32.9711,119.455,617
27.614,115.7221,925
43.6661,126.1923,89
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,70
35.7452,95.9956,18
35.1917,108.8701,236
36.3427,118.1498,537
31.201999999999998,121.4491,328
37.5777,112.2922,129
30.6171,102.7103,481
39.3054,117.323,124
31.6927,88.0924,1
41.1129,85.2401,71
24.974,101.48700000000001,171
29.1832,120.0934,1167
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,60
35.90775700000001,127.766922,29
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,75
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,20
15.870032,100.992541,34
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,18
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,5
51.2538,-85.3232,3
31.8257,117.2264,973
40.1824,116.4142,381
30.0572,107.874,553
26.0789,117.9874,290
35.7518,104.2861,91
23.3417,113.4244,1322
23.8298,108.7881,238
26.8154,106.8748,146
19.1959,109.7453,163
39.549,116.1306,301
47.861999999999995,127.7615,457
37.8957,114.9042,1246
22.3,114.2,60
30.9756,112.2707,59989
27.6104,111.7088,1006
44.0935,113.9448,72
32.9711,119.455,626
27.614,115.7221,930
43.6661,126.1923,89
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,70
35.7452,95.9956,18
35.1917,108.8701,240
36.3427,118.1498,541
31.201999999999998,121.4491,333
37.5777,112.2922,130
30.6171,102.7103,495
39.3054,117.323,125
31.6927,88.0924,1
41.1129,85.2401,75
24.974,101.48700000000001,171
29.1832,120.0934,1171
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,67
35.90775700000001,127.766922,30
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,77
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,22
15.870032,100.992541,35
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,19
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,5
51.2538,-85.3232,3
31.8257,117.2264,982
40.1824,116.4142,387
30.0572,107.874,555
26.0789,117.9874,292
35.7518,104.2861,91
23.3417,113.4244,1328
23.8298,108.7881,242
26.8154,106.8748,146
19.1959,109.7453,163
39.549,116.1306,306
47.861999999999995,127.7615,464
37.8957,114.9042,1257
22.3,114.2,62
30.9756,112.2707,61682
27.6104,111.7088,1007
44.0935,113.9448,73
32.9711,119.455,629
27.614,115.7221,933
43.6661,126.1923,89
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,70
35.7452,95.9956,18
35.1917,108.8701,240
36.3427,118.1498,543
31.201999999999998,121.4491,333
37.5777,112.2922,131
30.6171,102.7103,508
39.3054,117.323,128
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,172
29.1832,120.0934,1172
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
41.87194,12.56738,3
36.204824,138.252924,79
35.90775700000001,127.766922,31
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,81
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,22
15.870032,100.992541,35
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,19
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,5
51.2538,-85.3232,3
31.8257,117.2264,986
40.1824,116.4142,393
30.0572,107.874,560
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1331
23.8298,108.7881,244
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,306
47.861999999999995,127.7615,470
37.8957,114.9042,1262
22.3,114.2,63
30.9756,112.2707,62031
27.6104,111.7088,1008
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,90
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,242
36.3427,118.1498,544
31.201999999999998,121.4491,333
37.5777,112.2922,131
30.6171,102.7103,514
39.3054,117.323,130
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,172
29.1832,120.0934,1174
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,2
41.87194,12.56738,3
36.204824,138.252924,85
35.90775700000001,127.766922,31
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,84
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,23
15.870032,100.992541,35
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,20
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,5
51.2538,-85.3232,3
31.8257,117.2264,987
40.1824,116.4142,395
30.0572,107.874,567
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1332
23.8298,108.7881,245
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,307
47.861999999999995,127.7615,476
37.8957,114.9042,1265
22.3,114.2,68
30.9756,112.2707,62442
27.6104,111.7088,1010
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,91
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,546
31.201999999999998,121.4491,334
37.5777,112.2922,132
30.6171,102.7103,520
39.3054,117.323,131
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1175
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,5
41.87194,12.56738,3
36.204824,138.252924,95
35.90775700000001,127.766922,104
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,84
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,24
15.870032,100.992541,35
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,22
40.0,-100.0,13
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,6
51.2538,-85.3232,3
31.8257,117.2264,988
40.1824,116.4142,396
30.0572,107.874,572
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1333
23.8298,108.7881,246
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,308
47.861999999999995,127.7615,479
37.8957,114.9042,1267
22.3,114.2,68
30.9756,112.2707,62662
27.6104,111.7088,1011
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,91
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,749
31.201999999999998,121.4491,334
37.5777,112.2922,132
30.6171,102.7103,525
39.3054,117.323,132
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1203
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,18
31.046051000000002,34.851612,1
41.87194,12.56738,20
36.204824,138.252924,112
35.90775700000001,127.766922,204
33.8547,35.8623,1
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,85
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,26
15.870032,100.992541,35
23.424076,53.847818000000004,9
55.3781,-3.4360000000000004,23
40.0,-100.0,15
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,6
51.2538,-85.3232,3
31.8257,117.2264,989
40.1824,116.4142,399
30.0572,107.874,573
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1339
23.8298,108.7881,249
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,309
47.861999999999995,127.7615,479
37.8957,114.9042,1270
22.3,114.2,69
30.9756,112.2707,64084
27.6104,111.7088,1013
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,91
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,750
31.201999999999998,121.4491,335
37.5777,112.2922,132
30.6171,102.7103,526
39.3054,117.323,135
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1205
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,28
31.046051000000002,34.851612,1
41.87194,12.56738,62
36.204824,138.252924,137
35.90775700000001,127.766922,433
33.8547,35.8623,1
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,85
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,26
15.870032,100.992541,35
23.424076,53.847818000000004,13
55.3781,-3.4360000000000004,23
40.0,-100.0,15
14.058323999999999,108.277199,16
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,6
51.2538,-85.3232,3
-35.6751,-71.543,2
31.8257,117.2264,989
40.1824,116.4142,399
30.0572,107.874,575
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1342
23.8298,108.7881,249
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,311
47.861999999999995,127.7615,480
37.8957,114.9042,1271
22.3,114.2,74
30.9756,112.2707,64084
27.6104,111.7088,1016
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,91
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,754
31.201999999999998,121.4491,335
37.5777,112.2922,132
30.6171,102.7103,526
39.3054,117.323,135
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1205
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,43
31.046051000000002,34.851612,1
41.87194,12.56738,155
36.204824,138.252924,149
35.90775700000001,127.766922,602
33.8547,35.8623,1
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,89
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,28
15.870032,100.992541,35
23.424076,53.847818000000004,13
55.3781,-3.4360000000000004,28
40.0,-100.0,15
14.058323999999999,108.277199,16
33.93911,67.709953,1
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
26.0275,50.55,1
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,6
51.2538,-85.3232,4
-35.6751,-71.543,2
31.8257,117.2264,989
40.1824,116.4142,399
30.0572,107.874,576
26.0789,117.9874,293
35.7518,104.2861,91
23.3417,113.4244,1345
23.8298,108.7881,251
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,311
47.861999999999995,127.7615,480
37.8957,114.9042,1271
22.3,114.2,79
30.9756,112.2707,64287
27.6104,111.7088,1016
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,93
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,755
31.201999999999998,121.4491,335
37.5777,112.2922,133
30.6171,102.7103,527
39.3054,117.323,135
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1205
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,12
51.165690999999995,10.451526,16
20.593684,78.96288,3
32.427908,53.68804599999999,61
33.223191,43.679291,1
31.046051000000002,34.851612,1
41.87194,12.56738,229
36.204824,138.252924,160
35.90775700000001,127.766922,833
29.311659999999996,47.481766,1
33.8547,35.8623,1
4.210483999999999,101.97576600000001,22
28.1667,84.25,1
21.512583,55.92325500000001,2
12.879721,121.77401699999999,3
61.52401,105.31875600000001,2
1.2833,103.8333,89
40.463667,-3.7492199999999998,2
7.873054,80.77179699999998,1
60.128161,18.643501,1
23.7,121.0,30
15.870032,100.992541,35
23.424076,53.847818000000004,13
55.3781,-3.4360000000000004,30
40.0,-100.0,15
14.058323999999999,108.277199,16
33.93911,67.709953,1
28.0339,1.6596,1
-33.8688,151.2093,4
-27.4698,153.0251,5
-34.9285,138.6007,2
-37.8136,144.9631,4
47.5162,14.5501,2
26.0275,50.55,23
50.8333,4.469936,1
11.55,104.9167,1
53.7267,-127.6476,7
51.2538,-85.3232,4
-35.6751,-71.543,2
31.8257,117.2264,989
40.1824,116.4142,400
30.0572,107.874,576
26.0789,117.9874,294
35.7518,104.2861,91
23.3417,113.4244,1347
23.8298,108.7881,252
26.8154,106.8748,146
19.1959,109.7453,168
39.549,116.1306,311
47.861999999999995,127.7615,480
37.8957,114.9042,1271
22.3,114.2,84
30.9756,112.2707,64786
27.6104,111.7088,1016
44.0935,113.9448,75
32.9711,119.455,631
27.614,115.7221,934
43.6661,126.1923,93
41.2956,122.6085,121
22.1667,113.55,10
37.2692,106.1655,71
35.7452,95.9956,18
35.1917,108.8701,245
36.3427,118.1498,756
31.201999999999998,121.4491,336
37.5777,112.2922,133
30.6171,102.7103,529
39.3054,117.323,135
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,174
29.1832,120.0934,1205
45.1,15.2,1
26.820553000000004,30.802497999999996,1
61.92411,25.748151,1
46.2276,2.2137,14
51.165690999999995,10.451526,17
20.593684,78.96288,3
